time_original,well,OD,isolate,well,hh,mm,ss,time_h
2.16:30:00,H7,0.5359,ATD 3A5,H7,2.16,30,0,2.66
2.16:45:00,H7,0.4993,ATD 3A5,H7,2.16,45,0,2.91
2.17:00:00,H7,0.4662,ATD 3A5,H7,2.17,0,0,2.17
2.17:15:00,H7,0.5038,ATD 3A5,H7,2.17,15,0,2.42
2.17:30:00,H7,0.4446,ATD 3A5,H7,2.17,30,0,2.67
2.17:45:00,H7,0.5227,ATD 3A5,H7,2.17,45,0,2.92
2.18:00:00,H7,0.4953,ATD 3A5,H7,2.18,0,0,2.18
2.18:15:00,H7,0.4445,ATD 3A5,H7,2.18,15,0,2.43
2.18:30:00,H7,0.4539,ATD 3A5,H7,2.18,30,0,2.68
2.18:45:00,H7,0.4545,ATD 3A5,H7,2.18,45,0,2.93
2.19:00:00,H7,0.469,ATD 3A5,H7,2.19,0,0,2.19
2.19:15:00,H7,0.4387,ATD 3A5,H7,2.19,15,0,2.44
2.19:30:00,H7,0.4676,ATD 3A5,H7,2.19,30,0,2.69
2.19:45:00,H7,0.4814,ATD 3A5,H7,2.19,45,0,2.94
2.20:00:00,H7,0.4398,ATD 3A5,H7,2.2,0,0,2.2
2.20:15:00,H7,0.494,ATD 3A5,H7,2.2,15,0,2.45
2.20:30:00,H7,0.4795,ATD 3A5,H7,2.2,30,0,2.7
2.20:45:00,H7,0.4668,ATD 3A5,H7,2.2,45,0,2.95
2.21:00:00,H7,0.4859,ATD 3A5,H7,2.21,0,0,2.21
2.21:15:00,H7,0.4284,ATD 3A5,H7,2.21,15,0,2.46
2.21:30:00,H7,0.4946,ATD 3A5,H7,2.21,30,0,2.71
2.21:45:00,H7,0.5223,ATD 3A5,H7,2.21,45,0,2.96
2.22:00:00,H7,0.428,ATD 3A5,H7,2.22,0,0,2.22
2.22:15:00,H7,0.4675,ATD 3A5,H7,2.22,15,0,2.47
2.22:30:00,H7,0.4357,ATD 3A5,H7,2.22,30,0,2.72
2.22:45:00,H7,0.4921,ATD 3A5,H7,2.22,45,0,2.97
2.23:00:00,H7,0.4372,ATD 3A5,H7,2.23,0,0,2.23
2.23:15:00,H7,0.4209,ATD 3A5,H7,2.23,15,0,2.48
2.23:30:00,H7,0.481,ATD 3A5,H7,2.23,30,0,2.73
2.23:45:00,H7,0.5271,ATD 3A5,H7,2.23,45,0,2.98
3.00:00:00,H7,0.5317,ATD 3A5,H7,3,0,0,3
0:00:00,H8,0.2068,ATL 4A4,H8,0,0,0,0
0:15:00,H8,0.2006,ATL 4A4,H8,0,15,0,0.25
0:30:00,H8,0.2038,ATL 4A4,H8,0,30,0,0.5
0:45:00,H8,0.2103,ATL 4A4,H8,0,45,0,0.75
1:00:00,H8,0.2029,ATL 4A4,H8,1,0,0,1
1:15:00,H8,0.1997,ATL 4A4,H8,1,15,0,1.25
1:30:00,H8,0.196,ATL 4A4,H8,1,30,0,1.5
1:45:00,H8,0.2932,ATL 4A4,H8,1,45,0,1.75
2:00:00,H8,0.3317,ATL 4A4,H8,2,0,0,2
2:15:00,H8,0.1959,ATL 4A4,H8,2,15,0,2.25
2:30:00,H8,0.1985,ATL 4A4,H8,2,30,0,2.5
2:45:00,H8,0.1929,ATL 4A4,H8,2,45,0,2.75
3:00:00,H8,0.2152,ATL 4A4,H8,3,0,0,3
3:15:00,H8,0.2055,ATL 4A4,H8,3,15,0,3.25
3:30:00,H8,0.1957,ATL 4A4,H8,3,30,0,3.5
3:45:00,H8,0.2738,ATL 4A4,H8,3,45,0,3.75
4:00:00,H8,0.1971,ATL 4A4,H8,4,0,0,4
4:15:00,H8,0.1966,ATL 4A4,H8,4,15,0,4.25
4:30:00,H8,0.1985,ATL 4A4,H8,4,30,0,4.5
4:45:00,H8,0.2258,ATL 4A4,H8,4,45,0,4.75
5:00:00,H8,0.1926,ATL 4A4,H8,5,0,0,5
5:15:00,H8,0.1915,ATL 4A4,H8,5,15,0,5.25
5:30:00,H8,0.2033,ATL 4A4,H8,5,30,0,5.5
5:45:00,H8,0.1982,ATL 4A4,H8,5,45,0,5.75
6:00:00,H8,0.1939,ATL 4A4,H8,6,0,0,6
6:15:00,H8,0.1893,ATL 4A4,H8,6,15,0,6.25
6:30:00,H8,0.4337,ATL 4A4,H8,6,30,0,6.5
6:45:00,H8,0.2094,ATL 4A4,H8,6,45,0,6.75
7:00:00,H8,0.1967,ATL 4A4,H8,7,0,0,7
7:15:00,H8,0.2155,ATL 4A4,H8,7,15,0,7.25
7:30:00,H8,0.266,ATL 4A4,H8,7,30,0,7.5
7:45:00,H8,0.2012,ATL 4A4,H8,7,45,0,7.75
8:00:00,H8,0.2116,ATL 4A4,H8,8,0,0,8
8:15:00,H8,0.2117,ATL 4A4,H8,8,15,0,8.25
8:30:00,H8,0.2167,ATL 4A4,H8,8,30,0,8.5
8:45:00,H8,0.2266,ATL 4A4,H8,8,45,0,8.75
9:00:00,H8,0.2393,ATL 4A4,H8,9,0,0,9
9:15:00,H8,0.2505,ATL 4A4,H8,9,15,0,9.25
9:30:00,H8,0.2691,ATL 4A4,H8,9,30,0,9.5
9:45:00,H8,0.2834,ATL 4A4,H8,9,45,0,9.75
10:00:00,H8,0.3075,ATL 4A4,H8,10,0,0,10
10:15:00,H8,0.322,ATL 4A4,H8,10,15,0,10.25
10:30:00,H8,0.3557,ATL 4A4,H8,10,30,0,10.5
10:45:00,H8,0.3661,ATL 4A4,H8,10,45,0,10.75
11:00:00,H8,0.3872,ATL 4A4,H8,11,0,0,11
11:15:00,H8,0.4121,ATL 4A4,H8,11,15,0,11.25
11:30:00,H8,0.4471,ATL 4A4,H8,11,30,0,11.5
11:45:00,H8,0.4613,ATL 4A4,H8,11,45,0,11.75
12:00:00,H8,0.4821,ATL 4A4,H8,12,0,0,12
12:15:00,H8,0.647,ATL 4A4,H8,12,15,0,12.25
12:30:00,H8,0.5268,ATL 4A4,H8,12,30,0,12.5
12:45:00,H8,0.5493,ATL 4A4,H8,12,45,0,12.75
13:00:00,H8,0.5634,ATL 4A4,H8,1,0,0,1
13:15:00,H8,0.5783,ATL 4A4,H8,1,15,0,1.25
13:30:00,H8,0.5834,ATL 4A4,H8,1,30,0,1.5
13:45:00,H8,0.5941,ATL 4A4,H8,1,45,0,1.75
14:00:00,H8,0.6061,ATL 4A4,H8,2,0,0,2
14:15:00,H8,0.6142,ATL 4A4,H8,2,15,0,2.25
14:30:00,H8,0.6165,ATL 4A4,H8,2,30,0,2.5
14:45:00,H8,0.6219,ATL 4A4,H8,2,45,0,2.75
15:00:00,H8,0.6305,ATL 4A4,H8,3,0,0,3
15:15:00,H8,0.6266,ATL 4A4,H8,3,15,0,3.25
15:30:00,H8,0.6313,ATL 4A4,H8,3,30,0,3.5
15:45:00,H8,0.6348,ATL 4A4,H8,3,45,0,3.75
16:00:00,H8,0.6569,ATL 4A4,H8,4,0,0,4
16:15:00,H8,0.6352,ATL 4A4,H8,4,15,0,4.25
16:30:00,H8,0.6364,ATL 4A4,H8,4,30,0,4.5
16:45:00,H8,0.638,ATL 4A4,H8,4,45,0,4.75
17:00:00,H8,0.6396,ATL 4A4,H8,5,0,0,5
17:15:00,H8,0.6423,ATL 4A4,H8,5,15,0,5.25
17:30:00,H8,0.6406,ATL 4A4,H8,5,30,0,5.5
17:45:00,H8,0.6397,ATL 4A4,H8,5,45,0,5.75
18:00:00,H8,0.6425,ATL 4A4,H8,6,0,0,6
18:15:00,H8,0.645,ATL 4A4,H8,6,15,0,6.25
18:30:00,H8,0.6423,ATL 4A4,H8,6,30,0,6.5
18:45:00,H8,0.6396,ATL 4A4,H8,6,45,0,6.75
19:00:00,H8,0.6422,ATL 4A4,H8,7,0,0,7
19:15:00,H8,0.6433,ATL 4A4,H8,7,15,0,7.25
19:30:00,H8,0.645,ATL 4A4,H8,7,30,0,7.5
19:45:00,H8,0.6428,ATL 4A4,H8,7,45,0,7.75
20:00:00,H8,0.6496,ATL 4A4,H8,8,0,0,8
20:15:00,H8,0.6443,ATL 4A4,H8,8,15,0,8.25
20:30:00,H8,0.659,ATL 4A4,H8,8,30,0,8.5
20:45:00,H8,0.6481,ATL 4A4,H8,8,45,0,8.75
21:00:00,H8,0.7571,ATL 4A4,H8,9,0,0,9
21:15:00,H8,0.7251,ATL 4A4,H8,9,15,0,9.25
21:30:00,H8,0.6455,ATL 4A4,H8,9,30,0,9.5
21:45:00,H8,0.6445,ATL 4A4,H8,9,45,0,9.75
22:00:00,H8,0.6404,ATL 4A4,H8,10,0,0,10
22:15:00,H8,0.6392,ATL 4A4,H8,10,15,0,10.25
22:30:00,H8,0.6568,ATL 4A4,H8,10,30,0,10.5
22:45:00,H8,0.6447,ATL 4A4,H8,10,45,0,10.75
23:00:00,H8,0.6406,ATL 4A4,H8,11,0,0,11
23:15:00,H8,0.6476,ATL 4A4,H8,11,15,0,11.25
23:30:00,H8,0.6436,ATL 4A4,H8,11,30,0,11.5
23:45:00,H8,0.6417,ATL 4A4,H8,11,45,0,11.75
1.00:00:00,H8,0.6427,ATL 4A4,H8,1,0,0,1
1.00:15:00,H8,0.6451,ATL 4A4,H8,1,15,0,1.25
1.00:30:00,H8,0.6517,ATL 4A4,H8,1,30,0,1.5
1.00:45:00,H8,0.6429,ATL 4A4,H8,1,45,0,1.75
1.01:00:00,H8,0.6396,ATL 4A4,H8,1.01,0,0,1.01
1.01:15:00,H8,0.7406,ATL 4A4,H8,1.01,15,0,1.26
1.01:30:00,H8,0.6412,ATL 4A4,H8,1.01,30,0,1.51
1.01:45:00,H8,0.6399,ATL 4A4,H8,1.01,45,0,1.76
1.02:00:00,H8,0.6406,ATL 4A4,H8,1.02,0,0,1.02
1.02:15:00,H8,0.6396,ATL 4A4,H8,1.02,15,0,1.27
1.02:30:00,H8,0.6419,ATL 4A4,H8,1.02,30,0,1.52
1.02:45:00,H8,0.6353,ATL 4A4,H8,1.02,45,0,1.77
1.03:00:00,H8,0.6379,ATL 4A4,H8,1.03,0,0,1.03
1.03:15:00,H8,0.6372,ATL 4A4,H8,1.03,15,0,1.28
1.03:30:00,H8,0.6442,ATL 4A4,H8,1.03,30,0,1.53
1.03:45:00,H8,0.6353,ATL 4A4,H8,1.03,45,0,1.78
1.04:00:00,H8,0.6352,ATL 4A4,H8,1.04,0,0,1.04
1.04:15:00,H8,0.635,ATL 4A4,H8,1.04,15,0,1.29
1.04:30:00,H8,0.6384,ATL 4A4,H8,1.04,30,0,1.54
1.04:45:00,H8,0.6337,ATL 4A4,H8,1.04,45,0,1.79
1.05:00:00,H8,0.6313,ATL 4A4,H8,1.05,0,0,1.05
1.05:15:00,H8,0.6308,ATL 4A4,H8,1.05,15,0,1.3
1.05:30:00,H8,0.6602,ATL 4A4,H8,1.05,30,0,1.55
1.05:45:00,H8,0.6315,ATL 4A4,H8,1.05,45,0,1.8
1.06:00:00,H8,0.724,ATL 4A4,H8,1.06,0,0,1.06
1.06:15:00,H8,0.6276,ATL 4A4,H8,1.06,15,0,1.31
1.06:30:00,H8,0.6324,ATL 4A4,H8,1.06,30,0,1.56
1.06:45:00,H8,0.6324,ATL 4A4,H8,1.06,45,0,1.81
1.07:00:00,H8,0.8578,ATL 4A4,H8,1.07,0,0,1.07
1.07:15:00,H8,0.6275,ATL 4A4,H8,1.07,15,0,1.32
1.07:30:00,H8,0.628,ATL 4A4,H8,1.07,30,0,1.57
1.07:45:00,H8,0.6261,ATL 4A4,H8,1.07,45,0,1.82
1.08:00:00,H8,0.6244,ATL 4A4,H8,1.08,0,0,1.08
1.08:15:00,H8,0.6235,ATL 4A4,H8,1.08,15,0,1.33
1.08:30:00,H8,0.6271,ATL 4A4,H8,1.08,30,0,1.58
1.08:45:00,H8,0.6266,ATL 4A4,H8,1.08,45,0,1.83
1.09:00:00,H8,0.6301,ATL 4A4,H8,1.09,0,0,1.09
1.09:15:00,H8,0.6241,ATL 4A4,H8,1.09,15,0,1.34
1.09:30:00,H8,0.6291,ATL 4A4,H8,1.09,30,0,1.59
1.09:45:00,H8,0.6279,ATL 4A4,H8,1.09,45,0,1.84
1.10:00:00,H8,0.7204,ATL 4A4,H8,1.1,0,0,1.1
1.10:15:00,H8,0.6192,ATL 4A4,H8,1.1,15,0,1.35
1.10:30:00,H8,0.621,ATL 4A4,H8,1.1,30,0,1.6
1.10:45:00,H8,0.6225,ATL 4A4,H8,1.1,45,0,1.85
1.11:00:00,H8,0.6209,ATL 4A4,H8,1.11,0,0,1.11
1.11:15:00,H8,0.6227,ATL 4A4,H8,1.11,15,0,1.36
1.11:30:00,H8,0.6264,ATL 4A4,H8,1.11,30,0,1.61
1.11:45:00,H8,0.6264,ATL 4A4,H8,1.11,45,0,1.86
1.12:00:00,H8,0.6302,ATL 4A4,H8,1.12,0,0,1.12
1.12:15:00,H8,0.6242,ATL 4A4,H8,1.12,15,0,1.37
1.12:30:00,H8,0.6197,ATL 4A4,H8,1.12,30,0,1.62
1.12:45:00,H8,0.6866,ATL 4A4,H8,1.12,45,0,1.87
1.13:00:00,H8,0.6236,ATL 4A4,H8,1.13,0,0,1.13
1.13:15:00,H8,0.6386,ATL 4A4,H8,1.13,15,0,1.38
1.13:30:00,H8,0.7085,ATL 4A4,H8,1.13,30,0,1.63
1.13:45:00,H8,0.6253,ATL 4A4,H8,1.13,45,0,1.88
1.14:00:00,H8,0.6223,ATL 4A4,H8,1.14,0,0,1.14
1.14:15:00,H8,0.6206,ATL 4A4,H8,1.14,15,0,1.39
1.14:30:00,H8,0.6196,ATL 4A4,H8,1.14,30,0,1.64
1.14:45:00,H8,0.6222,ATL 4A4,H8,1.14,45,0,1.89
1.15:00:00,H8,0.6198,ATL 4A4,H8,1.15,0,0,1.15
1.15:15:00,H8,0.6199,ATL 4A4,H8,1.15,15,0,1.4
1.15:30:00,H8,0.6263,ATL 4A4,H8,1.15,30,0,1.65
1.15:45:00,H8,0.6165,ATL 4A4,H8,1.15,45,0,1.9
1.16:00:00,H8,0.6309,ATL 4A4,H8,1.16,0,0,1.16
1.16:15:00,H8,0.6601,ATL 4A4,H8,1.16,15,0,1.41
1.16:30:00,H8,0.6235,ATL 4A4,H8,1.16,30,0,1.66
1.16:45:00,H8,0.6137,ATL 4A4,H8,1.16,45,0,1.91
1.17:00:00,H8,0.6105,ATL 4A4,H8,1.17,0,0,1.17
1.17:15:00,H8,0.62,ATL 4A4,H8,1.17,15,0,1.42
1.17:30:00,H8,0.6173,ATL 4A4,H8,1.17,30,0,1.67
1.17:45:00,H8,0.6149,ATL 4A4,H8,1.17,45,0,1.92
1.18:00:00,H8,0.6167,ATL 4A4,H8,1.18,0,0,1.18
1.18:15:00,H8,0.6143,ATL 4A4,H8,1.18,15,0,1.43
1.18:30:00,H8,0.6145,ATL 4A4,H8,1.18,30,0,1.68
1.18:45:00,H8,0.6203,ATL 4A4,H8,1.18,45,0,1.93
1.19:00:00,H8,0.6107,ATL 4A4,H8,1.19,0,0,1.19
1.19:15:00,H8,0.613,ATL 4A4,H8,1.19,15,0,1.44
1.19:30:00,H8,0.7615,ATL 4A4,H8,1.19,30,0,1.69
1.19:45:00,H8,0.6068,ATL 4A4,H8,1.19,45,0,1.94
1.20:00:00,H8,0.6067,ATL 4A4,H8,1.2,0,0,1.2
1.20:15:00,H8,0.6196,ATL 4A4,H8,1.2,15,0,1.45
1.20:30:00,H8,0.608,ATL 4A4,H8,1.2,30,0,1.7
1.20:45:00,H8,0.6107,ATL 4A4,H8,1.2,45,0,1.95
1.21:00:00,H8,0.6112,ATL 4A4,H8,1.21,0,0,1.21
1.21:15:00,H8,0.6127,ATL 4A4,H8,1.21,15,0,1.46
1.21:30:00,H8,0.61,ATL 4A4,H8,1.21,30,0,1.71
1.21:45:00,H8,0.6057,ATL 4A4,H8,1.21,45,0,1.96
1.22:00:00,H8,0.6098,ATL 4A4,H8,1.22,0,0,1.22
1.22:15:00,H8,0.6073,ATL 4A4,H8,1.22,15,0,1.47
1.22:30:00,H8,0.606,ATL 4A4,H8,1.22,30,0,1.72
1.22:45:00,H8,0.6029,ATL 4A4,H8,1.22,45,0,1.97
1.23:00:00,H8,0.6118,ATL 4A4,H8,1.23,0,0,1.23
1.23:15:00,H8,0.6032,ATL 4A4,H8,1.23,15,0,1.48
1.23:30:00,H8,0.6033,ATL 4A4,H8,1.23,30,0,1.73
1.23:45:00,H8,0.6052,ATL 4A4,H8,1.23,45,0,1.98
2.00:00:00,H8,0.6026,ATL 4A4,H8,2,0,0,2
2.00:15:00,H8,0.613,ATL 4A4,H8,2,15,0,2.25
2.00:30:00,H8,0.6021,ATL 4A4,H8,2,30,0,2.5
2.00:45:00,H8,0.6149,ATL 4A4,H8,2,45,0,2.75
2.01:00:00,H8,0.6022,ATL 4A4,H8,2.01,0,0,2.01
2.01:15:00,H8,0.6015,ATL 4A4,H8,2.01,15,0,2.26
2.01:30:00,H8,0.6004,ATL 4A4,H8,2.01,30,0,2.51
2.01:45:00,H8,0.7737,ATL 4A4,H8,2.01,45,0,2.76
2.02:00:00,H8,0.5991,ATL 4A4,H8,2.02,0,0,2.02
2.02:15:00,H8,0.6031,ATL 4A4,H8,2.02,15,0,2.27
2.02:30:00,H8,0.5978,ATL 4A4,H8,2.02,30,0,2.52
2.02:45:00,H8,0.6017,ATL 4A4,H8,2.02,45,0,2.77
2.03:00:00,H8,0.5988,ATL 4A4,H8,2.03,0,0,2.03
2.03:15:00,H8,0.5998,ATL 4A4,H8,2.03,15,0,2.28
2.03:30:00,H8,0.6039,ATL 4A4,H8,2.03,30,0,2.53
2.03:45:00,H8,0.5995,ATL 4A4,H8,2.03,45,0,2.78
2.04:00:00,H8,0.6069,ATL 4A4,H8,2.04,0,0,2.04
2.04:15:00,H8,0.5956,ATL 4A4,H8,2.04,15,0,2.29
2.04:30:00,H8,0.597,ATL 4A4,H8,2.04,30,0,2.54
2.04:45:00,H8,0.5945,ATL 4A4,H8,2.04,45,0,2.79
2.05:00:00,H8,0.5949,ATL 4A4,H8,2.05,0,0,2.05
2.05:15:00,H8,0.6007,ATL 4A4,H8,2.05,15,0,2.3
2.05:30:00,H8,0.7939,ATL 4A4,H8,2.05,30,0,2.55
2.05:45:00,H8,0.5885,ATL 4A4,H8,2.05,45,0,2.8
2.06:00:00,H8,0.5885,ATL 4A4,H8,2.06,0,0,2.06
2.06:15:00,H8,0.59,ATL 4A4,H8,2.06,15,0,2.31
2.06:30:00,H8,0.5923,ATL 4A4,H8,2.06,30,0,2.56
2.06:45:00,H8,0.5913,ATL 4A4,H8,2.06,45,0,2.81
2.07:00:00,H8,0.5887,ATL 4A4,H8,2.07,0,0,2.07
2.07:15:00,H8,0.648,ATL 4A4,H8,2.07,15,0,2.32
2.07:30:00,H8,0.6776,ATL 4A4,H8,2.07,30,0,2.57
2.07:45:00,H8,0.5923,ATL 4A4,H8,2.07,45,0,2.82
2.08:00:00,H8,0.5871,ATL 4A4,H8,2.08,0,0,2.08
2.08:15:00,H8,0.5897,ATL 4A4,H8,2.08,15,0,2.33
2.08:30:00,H8,0.5872,ATL 4A4,H8,2.08,30,0,2.58
2.08:45:00,H8,0.5852,ATL 4A4,H8,2.08,45,0,2.83
2.09:00:00,H8,0.5852,ATL 4A4,H8,2.09,0,0,2.09
2.09:15:00,H8,0.5886,ATL 4A4,H8,2.09,15,0,2.34
2.09:30:00,H8,0.5825,ATL 4A4,H8,2.09,30,0,2.59
2.09:45:00,H8,0.5873,ATL 4A4,H8,2.09,45,0,2.84
2.10:00:00,H8,0.6733,ATL 4A4,H8,2.1,0,0,2.1
2.10:15:00,H8,0.5871,ATL 4A4,H8,2.1,15,0,2.35
2.10:30:00,H8,0.5864,ATL 4A4,H8,2.1,30,0,2.6
2.10:45:00,H8,0.5951,ATL 4A4,H8,2.1,45,0,2.85
2.11:00:00,H8,0.5815,ATL 4A4,H8,2.11,0,0,2.11
2.11:15:00,H8,0.5901,ATL 4A4,H8,2.11,15,0,2.36
2.11:30:00,H8,0.5943,ATL 4A4,H8,2.11,30,0,2.61
2.11:45:00,H8,0.5932,ATL 4A4,H8,2.11,45,0,2.86
2.12:00:00,H8,0.5843,ATL 4A4,H8,2.12,0,0,2.12
2.12:15:00,H8,0.5804,ATL 4A4,H8,2.12,15,0,2.37
2.12:30:00,H8,0.5838,ATL 4A4,H8,2.12,30,0,2.62
2.12:45:00,H8,0.5885,ATL 4A4,H8,2.12,45,0,2.87
2.13:00:00,H8,0.5758,ATL 4A4,H8,2.13,0,0,2.13
2.13:15:00,H8,0.5875,ATL 4A4,H8,2.13,15,0,2.38
2.13:30:00,H8,0.5849,ATL 4A4,H8,2.13,30,0,2.63
2.13:45:00,H8,0.5814,ATL 4A4,H8,2.13,45,0,2.88
2.14:00:00,H8,0.5859,ATL 4A4,H8,2.14,0,0,2.14
2.14:15:00,H8,0.5923,ATL 4A4,H8,2.14,15,0,2.39
2.14:30:00,H8,0.5801,ATL 4A4,H8,2.14,30,0,2.64
2.14:45:00,H8,0.58,ATL 4A4,H8,2.14,45,0,2.89
2.15:00:00,H8,0.5796,ATL 4A4,H8,2.15,0,0,2.15
2.15:15:00,H8,0.581,ATL 4A4,H8,2.15,15,0,2.4
2.15:30:00,H8,0.5855,ATL 4A4,H8,2.15,30,0,2.65
2.15:45:00,H8,0.5818,ATL 4A4,H8,2.15,45,0,2.9
2.16:00:00,H8,0.5825,ATL 4A4,H8,2.16,0,0,2.16
2.16:15:00,H8,0.5811,ATL 4A4,H8,2.16,15,0,2.41
2.16:30:00,H8,0.5802,ATL 4A4,H8,2.16,30,0,2.66
2.16:45:00,H8,0.5812,ATL 4A4,H8,2.16,45,0,2.91
2.17:00:00,H8,0.5904,ATL 4A4,H8,2.17,0,0,2.17
2.17:15:00,H8,0.5781,ATL 4A4,H8,2.17,15,0,2.42
2.17:30:00,H8,0.7394,ATL 4A4,H8,2.17,30,0,2.67
2.17:45:00,H8,0.5785,ATL 4A4,H8,2.17,45,0,2.92
2.18:00:00,H8,0.5841,ATL 4A4,H8,2.18,0,0,2.18
2.18:15:00,H8,0.5895,ATL 4A4,H8,2.18,15,0,2.43
2.18:30:00,H8,0.6916,ATL 4A4,H8,2.18,30,0,2.68
2.18:45:00,H8,0.5918,ATL 4A4,H8,2.18,45,0,2.93
2.19:00:00,H8,0.5842,ATL 4A4,H8,2.19,0,0,2.19
2.19:15:00,H8,0.5812,ATL 4A4,H8,2.19,15,0,2.44
2.19:30:00,H8,0.5817,ATL 4A4,H8,2.19,30,0,2.69
2.19:45:00,H8,0.582,ATL 4A4,H8,2.19,45,0,2.94
2.20:00:00,H8,0.5904,ATL 4A4,H8,2.2,0,0,2.2
2.20:15:00,H8,0.582,ATL 4A4,H8,2.2,15,0,2.45
2.20:30:00,H8,0.581,ATL 4A4,H8,2.2,30,0,2.7
2.20:45:00,H8,0.5781,ATL 4A4,H8,2.2,45,0,2.95
2.21:00:00,H8,0.578,ATL 4A4,H8,2.21,0,0,2.21
2.21:15:00,H8,0.5818,ATL 4A4,H8,2.21,15,0,2.46
2.21:30:00,H8,0.5794,ATL 4A4,H8,2.21,30,0,2.71
2.21:45:00,H8,0.5816,ATL 4A4,H8,2.21,45,0,2.96
2.22:00:00,H8,0.5784,ATL 4A4,H8,2.22,0,0,2.22
2.22:15:00,H8,0.5829,ATL 4A4,H8,2.22,15,0,2.47
2.22:30:00,H8,0.5797,ATL 4A4,H8,2.22,30,0,2.72
2.22:45:00,H8,0.5797,ATL 4A4,H8,2.22,45,0,2.97
2.23:00:00,H8,0.5759,ATL 4A4,H8,2.23,0,0,2.23
2.23:15:00,H8,0.5762,ATL 4A4,H8,2.23,15,0,2.48
2.23:30:00,H8,0.5852,ATL 4A4,H8,2.23,30,0,2.73
2.23:45:00,H8,0.5804,ATL 4A4,H8,2.23,45,0,2.98
3.00:00:00,H8,0.5858,ATL 4A4,H8,3,0,0,3
0:00:00,H9,0.1678,ATT 4A3,H9,0,0,0,0
0:15:00,H9,0.1644,ATT 4A3,H9,0,15,0,0.25
0:30:00,H9,0.1651,ATT 4A3,H9,0,30,0,0.5
0:45:00,H9,0.1649,ATT 4A3,H9,0,45,0,0.75
1:00:00,H9,0.1644,ATT 4A3,H9,1,0,0,1
1:15:00,H9,0.1637,ATT 4A3,H9,1,15,0,1.25
1:30:00,H9,0.1641,ATT 4A3,H9,1,30,0,1.5
1:45:00,H9,0.1645,ATT 4A3,H9,1,45,0,1.75
2:00:00,H9,0.1632,ATT 4A3,H9,2,0,0,2
2:15:00,H9,0.1636,ATT 4A3,H9,2,15,0,2.25
2:30:00,H9,0.1637,ATT 4A3,H9,2,30,0,2.5
2:45:00,H9,0.1638,ATT 4A3,H9,2,45,0,2.75
3:00:00,H9,0.1636,ATT 4A3,H9,3,0,0,3
3:15:00,H9,0.1627,ATT 4A3,H9,3,15,0,3.25
3:30:00,H9,0.163,ATT 4A3,H9,3,30,0,3.5
3:45:00,H9,0.1638,ATT 4A3,H9,3,45,0,3.75
4:00:00,H9,0.1633,ATT 4A3,H9,4,0,0,4
4:15:00,H9,0.1633,ATT 4A3,H9,4,15,0,4.25
4:30:00,H9,0.1633,ATT 4A3,H9,4,30,0,4.5
4:45:00,H9,0.1633,ATT 4A3,H9,4,45,0,4.75
5:00:00,H9,0.1638,ATT 4A3,H9,5,0,0,5
5:15:00,H9,0.1627,ATT 4A3,H9,5,15,0,5.25
5:30:00,H9,0.164,ATT 4A3,H9,5,30,0,5.5
5:45:00,H9,0.1637,ATT 4A3,H9,5,45,0,5.75
6:00:00,H9,0.1631,ATT 4A3,H9,6,0,0,6
6:15:00,H9,0.1628,ATT 4A3,H9,6,15,0,6.25
6:30:00,H9,0.1628,ATT 4A3,H9,6,30,0,6.5
6:45:00,H9,0.1631,ATT 4A3,H9,6,45,0,6.75
7:00:00,H9,0.1627,ATT 4A3,H9,7,0,0,7
7:15:00,H9,0.1627,ATT 4A3,H9,7,15,0,7.25
7:30:00,H9,0.1631,ATT 4A3,H9,7,30,0,7.5
7:45:00,H9,0.165,ATT 4A3,H9,7,45,0,7.75
8:00:00,H9,0.1671,ATT 4A3,H9,8,0,0,8
8:15:00,H9,0.1719,ATT 4A3,H9,8,15,0,8.25
8:30:00,H9,0.1793,ATT 4A3,H9,8,30,0,8.5
8:45:00,H9,0.1858,ATT 4A3,H9,8,45,0,8.75
9:00:00,H9,0.1949,ATT 4A3,H9,9,0,0,9
9:15:00,H9,0.2059,ATT 4A3,H9,9,15,0,9.25
9:30:00,H9,0.2247,ATT 4A3,H9,9,30,0,9.5
9:45:00,H9,0.238,ATT 4A3,H9,9,45,0,9.75
10:00:00,H9,0.2523,ATT 4A3,H9,10,0,0,10
10:15:00,H9,0.2749,ATT 4A3,H9,10,15,0,10.25
10:30:00,H9,0.303,ATT 4A3,H9,10,30,0,10.5
10:45:00,H9,0.3355,ATT 4A3,H9,10,45,0,10.75
11:00:00,H9,0.3667,ATT 4A3,H9,11,0,0,11
11:15:00,H9,0.3823,ATT 4A3,H9,11,15,0,11.25
11:30:00,H9,0.4082,ATT 4A3,H9,11,30,0,11.5
11:45:00,H9,0.432,ATT 4A3,H9,11,45,0,11.75
12:00:00,H9,0.4572,ATT 4A3,H9,12,0,0,12
12:15:00,H9,0.4814,ATT 4A3,H9,12,15,0,12.25
12:30:00,H9,0.5059,ATT 4A3,H9,12,30,0,12.5
12:45:00,H9,0.52,ATT 4A3,H9,12,45,0,12.75
13:00:00,H9,0.5396,ATT 4A3,H9,1,0,0,1
13:15:00,H9,0.5463,ATT 4A3,H9,1,15,0,1.25
13:30:00,H9,0.5565,ATT 4A3,H9,1,30,0,1.5
13:45:00,H9,0.5651,ATT 4A3,H9,1,45,0,1.75
14:00:00,H9,0.5724,ATT 4A3,H9,2,0,0,2
